Date,Site,Depth,Temp_interp,DO_mgL_interp,Chla_interp,Turb_NTU_interp,SpCond_uScm_interp,TP_interp,TN_interp,NH4_interp,NO3NO2_interp,SRP_interp,DOC_interp,TPinf_interp,TNinf_interp,NH4inf_interp,NO3NO2inf_interp,SRPinf_interp,DOCinf_interp,total_chl_interp,greens_interp,cyanos_interp,diatoms_interp,cryptos_interp,kd_interp
2014-07-30,50,5,11.9023,5.68144,5.4591,9.3877,45.86897661,13.6,168.4333333,10,5,4.333333333,1.733333333,NA,,10,33.66666667,7.666666667,2.1,21.34333333,3.666666667,1.173333333,2.946666667,0.273333333,NA
2014-07-30,50,5.2,11.5715,6.40658,4.6934,12.5601,45.94227573,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,16.84,4.013333333,1.253333333,3.286666667,0.44,NA
2014-07-30,50,5.5,11.3478,6.56946,3.8047,23.571,46.1695639,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,13.78333333,4.08,1.2,3.82,0.65,NA
2014-07-30,50,5.8,11.3209,6.58327,3.7968,25.4173,46.05481611,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,11.83,4.846666667,1.42,6.463333333,1,NA
2014-07-30,50,6,11.3131,6.58837,3.9277,26.1559,45.95239832,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,11.83,4.846666667,1.42,6.463333333,1,NA
2014-07-30,50,6.2,11.3078,6.59801,3.9237,25.9712,45.86764406,14.9,160.3333333,10.66666667,1,3.666666667,NA,NA,,10,33.66666667,7.666666667,2.1,10.11666667,5.163333333,1.703333333,10.36666667,2.1,NA
2014-07-30,50,8,11.2678,6.64846,3.6738,25.8873,46.20051365,18.9,164.6,13.66666667,4.333333333,3.333333333,NA,NA,,10,33.66666667,7.666666667,2.1,8.646666667,0.46,1.963333333,6.453333333,4.846666667,NA
2014-07-30,50,9,11.2622,6.62697,3.4913,25.8873,46.09827453,20.8,271.6333333,37,2.666666667,4.666666667,2.066666667,NA,,10,33.66666667,7.666666667,2.1,8.913333333,1.156666667,1.396666667,2.94,3.333333333,NA
2014-07-30,50,9.3,11.2584,6.6228,3.6381,25.9041,46.02436054,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,10.97333333,1.283333333,1.373333333,2.816666667,3.226666667,NA
2014-08-02,50,0.1,23.1517,8.00316,3.1104,1.0456,32.73720828,13.05,169.7666667,6.333333333,2.666666667,5.333333333,2.2,NA,,12,33.33333333,8.333333333,2.1,1.533333333,1.483333333,1.3,2.826666667,3.143333333,NA
2014-08-02,50,0.8,23.14,7.97422,3.1739,1.0456,32.86312228,14.4,166.3666667,6.666666667,2.333333333,5.666666667,NA,NA,,12,33.33333333,8.333333333,2.1,7.27,1.523333333,1.36,2.89,3.08,NA
2014-08-02,50,1.6,23.0831,7.91079,3.3643,1.0288,32.82348019,16.7,157.9666667,14.33333333,1.666666667,6,NA,NA,,12,33.33333333,8.333333333,2.1,7.006666667,1.396666667,1.353333333,2.96,3.13,NA
2014-08-02,50,2.8,21.7205,5.87679,5.6575,1.6163,40.14666166,19.7,167.4333333,3,3,5.666666667,NA,NA,,12,33.33333333,8.333333333,2.1,7.443333333,3.083333333,0.493333333,3.19,0.51,NA
2014-08-02,50,3.8,17.0246,2.87638,9.6248,2.4891,42.58179594,20.15,188.4,6,3.333333333,5,NA,NA,,12,33.33333333,8.333333333,2.1,11.16666667,3.9,0.586666667,2.146666667,0.24,NA
2014-08-02,50,5,11.9154,4.93154,6.0304,7.0211,46.43873686,15.65,167.0666667,12,5,4.666666667,1.766666667,NA,,12,33.33333333,8.333333333,2.1,22.92666667,3.943333333,0.996666667,2.863333333,0.246666667,NA
2014-08-02,50,5.2,11.6596,5.20568,5.4155,18.0655,47.06555044,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,17.86,4.356666667,1.076666667,3.213333333,0.44,NA
2014-08-02,50,5.5,11.4862,5.72785,6.3319,31.4096,47.04678649,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,14.80666667,4.24,1.08,3.94,0.63,NA
2014-08-02,50,5.8,11.3942,6.45248,4.7886,31.6781,46.35527293,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,12.87,4.743333333,1.36,6.886666667,1.03,NA
2014-08-02,50,6,11.3714,6.40164,4.5942,27.4987,46.40020882,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,12.87,4.743333333,1.36,6.886666667,1.03,NA
2014-08-02,50,6.2,11.3677,5.54936,5.0386,26.1391,46.76572622,15.75,152.9666667,6.333333333,1,3.333333333,NA,NA,,12,33.33333333,8.333333333,2.1,10.36333333,4.886666667,1.886666667,12.48333333,2.25,NA
2014-08-02,50,8,11.3046,5.37213,3.1223,30.6207,47.00400936,21.35,178.6,19.33333333,4.666666667,3.666666667,NA,NA,,12,33.33333333,8.333333333,2.1,7.343333333,0.6,1.746666667,5.226666667,4.063333333,NA
2014-08-02,50,9,11.2052,4.21747,2.924,29.5632,47.35596481,17.95,368.3666667,64,1.333333333,5.333333333,2.133333333,NA,,12,33.33333333,8.333333333,2.1,7.846666667,1.233333333,1.373333333,2.57,2.606666667,NA
2014-08-02,50,9.3,11.2041,0.74165,3.5072,31.6613,52.29852462,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,11.67666667,1.286666667,1.266666667,2.423333333,2.533333333,NA
2014-08-04,50,0.1,23.715,8.20116,1.4521,1.096,32.50788631,12.9,171.8,2,3,5,2.1,NA,,14,33,9,2.1,1.73,1.27,1.41,3.15,3.94,NA
2014-08-04,50,0.8,23.6047,8.05473,1.8488,1.1128,32.60779524,12.9,166.7,4,2,5,NA,NA,,14,33,9,2.1,7.38,1.35,1.47,3.26,3.86,NA
2014-08-04,50,1.6,22.9792,8.01295,1.9599,1.1631,32.59947403,18,155.6,19,1,6,NA,NA,,14,33,9,2.1,6.76,1.23,1.47,3.35,3.93,NA
2014-08-04,50,2.8,22.0269,5.63917,3.039,1.4317,37.53069068,21.4,163.7,4,3,6,NA,NA,,14,33,9,2.1,7.13,3.16,0.17,3.32,0.73,NA
2014-08-04,50,3.8,17.1874,3.27495,11.0174,2.7913,42.52291317,24.1,190.5,6,4,5,NA,NA,,14,33,9,2.1,10.03,3.78,0.45,2.21,0.12,NA
2014-08-04,50,5,12.3036,4.22625,5.2211,7.575,46.06112491,17.7,165.7,14,5,5,1.8,NA,,14,33,9,2.1,24.51,4.22,0.82,2.78,0.22,NA
2014-08-04,50,5.2,11.8605,4.98182,5.5742,10.2102,47.44957699,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,18.88,4.7,0.9,3.14,0.44,NA
2014-08-04,50,5.5,11.475,6.19662,4.3046,24.7963,46.32436958,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,15.83,4.4,0.96,4.06,0.61,NA
2014-08-04,50,5.8,11.3907,6.15939,3.3723,25.0313,46.28966069,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,13.91,4.64,1.3,7.31,1.06,NA
2014-08-04,50,6,11.3729,6.09318,2.6542,24.0913,46.3565122,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,13.91,4.64,1.3,7.31,1.06,NA
2014-08-04,50,6.2,11.3427,6.07801,2.4519,23.7724,46.23940451,16.6,145.6,2,1,3,NA,NA,,14,33,9,2.1,10.61,4.61,2.07,14.6,2.4,NA
2014-08-04,50,8,11.2592,2.90478,2.0075,31.1242,48.63297401,23.8,192.6,25,5,4,NA,NA,,14,33,9,2.1,6.04,0.74,1.53,4,3.28,NA
2014-08-04,50,9,11.1576,0.24471,5.6495,53.7839,64.53087597,15.1,465.1,91,0,6,2.2,NA,,14,33,9,2.1,6.78,1.31,1.35,2.2,1.88,NA
2014-08-04,50,9.3,11.1216,0.19132,11.2197,53.465,90.07111579,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,12.38,1.29,1.16,2.03,1.84,NA
2014-08-06,50,0.1,24.2232,8.13997,1.0871,1.0456,32.60398745,12.93333333,167.25,2,3.75,4.75,2.125,NA,,13,35.25,8.75,2.15,1.6225,1.205,1.33,2.8275,3.43,NA
2014-08-06,50,0.8,24.1149,8.01958,1.2101,1.0288,32.60291159,12.8,173.7,7.25,2.25,5,NA,NA,,13,35.25,8.75,2.15,8.5225,1.27,1.4225,2.985,3.3425,NA
2014-08-06,50,1.6,23.2637,7.96742,1.7139,0.9953,32.71487934,14.1,160.95,15.25,1.75,5.5,NA,NA,,13,35.25,8.75,2.15,8.685,1.1,1.7625,3.1925,4.5275,NA
2014-08-06,50,2.8,21.5066,5.53788,2.8724,1.5156,40.2705476,23.5,169.6,6.5,2.5,6.25,NA,NA,,13,35.25,8.75,2.15,9.4925,3.57,0.32,3.1775,1.15,NA
2014-08-06,50,3.8,17.937,4.16106,10.208,3.2948,42.56472253,23.06666667,187.125,8,4,4.5,NA,NA,,13,35.25,8.75,2.15,10.52,4.4625,0.6275,2.9625,0.4825,NA
2014-08-06,50,5,12.4207,4.15977,6.5898,8.9178,46.12526069,15.53333333,179.075,13.5,4.75,4.75,1.75,NA,,13,35.25,8.75,2.15,20.23,4.3425,1.09,4.23,0.515,NA
2014-08-06,50,5.2,11.9099,4.05002,5.3559,16.9913,47.35301887,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,16.56,4.23,1.1775,5.2625,0.82,NA
2014-08-06,50,5.5,11.6082,5.33438,7.3238,21.5568,47.68369725,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,15.8225,3.965,1.1725,5.3075,0.8675,NA
2014-08-06,50,5.8,11.4273,5.81483,4.6299,28.1197,46.35106879,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,14.3825,4.145,1.4275,7.745,1.205,NA
2014-08-06,50,6,11.382,5.87001,4.6379,23.7221,46.22115913,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,12.8325,4.005,1.415,7.1425,1.1675,NA
2014-08-06,50,6.2,11.3564,5.78851,4.0586,22.1611,46.2264435,16.86666667,156.3,8,1.25,2.75,NA,NA,,13,35.25,8.75,2.15,9.73,3.9775,1.875,11.8175,2.2025,NA
2014-08-06,50,8,11.2675,2.142,3.4318,26.3573,49.21768569,21.93333333,195.775,26.75,6,4.25,NA,NA,,13,35.25,8.75,2.15,5.3425,0.7075,1.54,3.6575,3.6575,NA
2014-08-06,50,9,11.1408,0.32043,7.3595,43.0751,99.16958262,14.63333333,418.675,112.25,1,5.75,2.35,NA,,13,35.25,8.75,2.15,6.9175,1.2,1.28,1.9775,1.7125,NA
2014-08-06,50,9.3,11.0911,0.21169,9.236,27.314,129.8223203,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,11.5425,1.1925,1.1225,1.8125,1.645,NA
2014-08-09,50,0.1,23.2407,7.70108,3.0946,1.8177,32.3198779,12.96666667,162.7,2,4.5,4.5,2.15,NA,,12,37.5,8.5,2.2,1.515,1.14,1.25,2.505,2.92,NA
2014-08-09,50,0.8,23.2483,7.69642,3.4715,1.8345,32.36924608,12.7,180.7,10.5,2.5,5,NA,NA,,12,37.5,8.5,2.2,9.665,1.19,1.375,2.71,2.825,NA
2014-08-09,50,1.6,23.2382,7.6447,3.3485,1.8681,32.40907054,10.2,166.3,11.5,2.5,5,NA,NA,,12,37.5,8.5,2.2,10.61,0.97,2.055,3.035,5.125,NA
2014-08-09,50,2.8,22.2348,5.36373,5.3956,2.3549,37.38093188,25.6,175.5,9,2,6.5,NA,NA,,12,37.5,8.5,2.2,11.855,3.98,0.47,3.035,1.57,NA
2014-08-09,50,3.8,18.3049,3.06266,5.7527,3.4962,44.29457641,22.03333333,183.75,10,4,4,NA,NA,,12,37.5,8.5,2.2,11.01,5.145,0.805,3.715,0.845,NA
2014-08-09,50,5,12.5878,3.8424,8.6409,12.3251,46.37297923,13.36666667,192.45,13,4.5,4.5,1.7,NA,,12,37.5,8.5,2.2,15.95,4.465,1.36,5.68,0.81,NA
2014-08-09,50,5.2,12.1508,4.16793,7.2246,12.6944,46.62758613,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,14.24,3.76,1.455,7.385,1.2,NA
2014-08-09,50,5.5,11.7585,3.83874,4.6894,19.4419,48.55371999,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,15.815,3.53,1.385,6.555,1.125,NA
2014-08-09,50,5.8,11.506,5.34197,4.38,25.9377,46.69969981,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,14.855,3.65,1.555,8.18,1.35,NA
2014-08-09,50,6,11.4247,4.90026,4.1102,28.7408,46.59901651,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,11.755,3.37,1.53,6.975,1.275,NA
2014-08-09,50,6.2,11.3773,4.40971,4.2332,25.3166,46.85350734,17.13333333,167,14,1.5,2.5,NA,NA,,12,37.5,8.5,2.2,8.85,3.345,1.68,9.035,2.005,NA
2014-08-09,50,8,11.2266,0.50982,4.8521,38.0732,55.74605749,20.06666667,198.95,28.5,7,4.5,NA,NA,,12,37.5,8.5,2.2,4.645,0.675,1.55,3.315,4.035,NA
2014-08-09,50,9,11.22,0.16785,5.4155,18.3005,130.809003,14.16666667,372.25,133.5,2,5.5,2.5,NA,,12,37.5,8.5,2.2,7.055,1.09,1.21,1.755,1.545,NA
2014-08-09,50,9.3,11.1294,0.15195,6.5938,8.4814,154.6907149,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,10.705,1.095,1.085,1.595,1.45,NA
2014-08-10,50,0.1,22.5459,7.43981,3.9753,3.5802,32.67723937,13,158.15,2,5.25,4.25,2.175,NA,,11,39.75,8.25,2.25,1.4075,1.075,1.17,2.1825,2.41,NA
2014-08-10,50,0.8,22.4402,7.13857,4.3641,3.513,33.55987337,12.6,187.7,13.75,2.75,5,NA,NA,,11,39.75,8.25,2.25,10.8075,1.11,1.3275,2.435,2.3075,NA
2014-08-10,50,1.6,22.3698,6.96475,4.7212,3.5969,33.6876578,6.3,171.65,7.75,3.25,4.5,NA,NA,,11,39.75,8.25,2.25,12.535,0.84,2.3475,2.8775,5.7225,NA
2014-08-10,50,2.8,21.5908,4.83787,4.618,4.0837,38.3911611,27.7,181.4,11.5,1.5,6.75,NA,NA,,11,39.75,8.25,2.25,14.2175,4.39,0.62,2.8925,1.99,NA
2014-08-10,50,3.8,17.9799,2.60749,3.9237,7.4239,43.94084189,21,180.375,12,4,3.5,NA,NA,,11,39.75,8.25,2.25,11.5,5.8275,0.9825,4.4675,1.2075,NA
2014-08-10,50,5,12.3601,4.35914,7.8871,14.6246,46.46180245,11.2,205.825,12.5,4.25,4.25,1.65,NA,,11,39.75,8.25,2.25,11.67,4.5875,1.63,7.13,1.105,NA
2014-08-10,50,5.2,11.9307,2.85167,5.3401,18.7034,46.98415943,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,11.92,3.29,1.7325,9.5075,1.58,NA
2014-08-10,50,5.5,11.6969,1.91851,3.1699,21.5568,49.34020595,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,15.8075,3.095,1.5975,7.8025,1.3825,NA
2014-08-10,50,5.8,11.509,2.14732,2.4638,44.8375,49.79013417,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,15.3275,3.155,1.6825,8.615,1.495,NA
2014-08-10,50,6,11.4393,2.40445,2.0908,45.9117,50.49312027,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,10.6775,2.735,1.645,6.8075,1.3825,NA
2014-08-10,50,6.2,11.3726,2.97518,2.0273,44.8879,49.48294527,17.4,177.7,20,1.75,2.25,NA,NA,,11,39.75,8.25,2.25,7.97,2.7125,1.485,6.2525,1.8075,NA
2014-08-10,50,8,11.1686,0.18087,1.6465,44.5689,51.81897411,18.2,202.125,30.25,8,4.75,NA,NA,,11,39.75,8.25,2.25,3.9475,0.6425,1.56,2.9725,4.4125,NA
2014-08-10,50,9,11.1845,0.11606,3.289,26.6594,93.42133482,13.7,325.825,154.75,3,5.25,2.65,NA,,11,39.75,8.25,2.25,7.1925,0.98,1.14,1.5325,1.3775,NA
2014-08-10,50,9.3,11.0648,0.09767,2.7851,28.3883,125.6302034,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,9.8675,0.9975,1.0475,1.3775,1.255,NA
2014-08-11,50,0.1,22.3619,7.5459,2.7058,1.6835,32.63983873,13,153.6,2,6,4,2.2,NA,,10,42,8,2.3,1.3,1.01,1.09,1.86,1.9,NA
2014-08-11,50,0.8,22.2914,7.51188,3.6024,1.6163,32.92578091,18.7,194.7,17,3,5,NA,NA,,10,42,8,2.3,11.95,1.03,1.28,2.16,1.79,NA
2014-08-11,50,1.6,22.1195,5.71176,4.8402,1.8681,34.28074352,10.6,177,4,4,4,NA,NA,,10,42,8,2.3,14.46,0.71,2.64,2.72,6.32,NA
2014-08-11,50,2.8,21.4216,3.79641,5.6694,2.3381,39.45861856,19.8,187.3,14,1,7,NA,NA,,10,42,8,2.3,16.58,4.8,0.77,2.75,2.41,NA
2014-08-11,50,3.8,18.027,1.89312,2.4638,2.9255,43.99748297,21.8,177,14,4,3,NA,NA,,10,42,8,2.3,11.99,6.51,1.16,5.22,1.57,NA
2014-08-11,50,5,12.7898,3.50129,12.9375,7.8435,46.53053675,21.7,219.2,12,4,4,1.6,NA,,10,42,8,2.3,7.39,4.71,1.9,8.58,1.4,NA
2014-08-11,50,5.2,12.268,4.23408,3.043,13.3658,46.34736346,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,9.6,2.82,2.01,11.63,1.96,NA
2014-08-11,50,5.5,11.8307,2.08428,2.9795,15.3632,48.46785968,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,15.8,2.66,1.81,9.05,1.64,NA
2014-08-11,50,5.8,11.6113,1.70338,2.0432,20.0965,50.05652541,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,15.8,2.66,1.81,9.05,1.64,NA
2014-08-11,50,6,11.4874,2.67902,1.456,43.0751,49.08280977,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,9.6,2.1,1.76,6.64,1.49,NA
2014-08-11,50,6.2,11.4006,3.06532,1.4878,44.4682,47.99809378,16.9,188.4,26,2,2,NA,NA,,10,42,8,2.3,7.09,2.08,1.29,3.47,1.61,NA
2014-08-11,50,8,11.2073,0.18354,2.8367,43.3772,56.5573928,1.2,205.3,32,9,5,NA,NA,,10,42,8,2.3,3.25,0.61,1.57,2.63,4.79,NA
2014-08-11,50,9,11.1679,0.15309,3.1818,23.5206,111.2431048,20.9,279.4,176,4,5,2.8,NA,,10,42,8,2.3,7.33,0.87,1.07,1.31,1.21,NA
2014-08-11,50,9.3,11.1262,0.13338,3.9198,23.0842,136.4358767,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,9.03,0.9,1.01,1.16,1.06,NA
2014-08-13,50,0.1,22.5351,8.08226,1.5909,3.0934,32.15404422,20.5,161.7,3.5,5,5.5,2.3,NA,,9,36,7.5,2.2,1.05,0.855,1,1.495,1.405,NA
2014-08-13,50,0.8,22.5271,8.08395,2.2217,3.0934,32.42695876,11.6,183.25,9,4.5,11.5,NA,NA,,9,36,7.5,2.2,8.895,0.795,1.105,1.63,1.23,NA
2014-08-13,50,1.6,22.2274,7.8551,2.7891,3.1102,32.17924641,10.9,192.75,4,3,5,NA,NA,,9,36,7.5,2.2,11.36,1.325,2.14,1.96,4.435,NA
2014-08-13,50,2.8,21.2707,5.66243,4.6855,3.8823,36.90152174,15.4,183.7,7.5,3.5,8,NA,NA,,9,36,7.5,2.2,18.22,2.445,0.385,2.535,1.715,NA
2014-08-13,50,3.8,18.3699,1.74749,3.039,4.7719,43.98611582,20.5,191.15,11,4.5,4,NA,NA,,9,36,7.5,2.2,14.08,4.37,0.76,4.375,0.795,NA
2014-08-13,50,5,12.5698,3.15078,11.5529,8.5653,46.7698409,13.2,203.25,9,4.5,6.5,1.8,NA,,9,36,7.5,2.2,10.47,7.025,1.33,8.76,1.11,NA
2014-08-13,50,5.2,12.0272,3.00662,1.8806,14.3225,47.73841285,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,11.78,5.205,1.46,9.585,1.685,NA
2014-08-13,50,5.5,11.6296,4.30621,1.6306,23.6885,46.86627514,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,14.72,4.4,1.455,8.505,1.305,NA
2014-08-13,50,5.8,11.4511,4.22204,1.1863,26.6259,46.74837231,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,13.74,4.05,1.61,8.79,1.215,NA
2014-08-13,50,6,11.3874,3.11653,1.1466,22.1443,47.66865873,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,9.735,3.54,1.685,7.535,1.17,NA
2014-08-13,50,6.2,11.3508,2.44188,1.1942,22.3457,48.47460223,14.7,201.65,33.5,3.5,3,NA,NA,,9,36,7.5,2.2,8.48,3.53,1.45,5.95,1.23,NA
2014-08-13,50,8,11.1985,0.19385,2.2733,40.6916,57.35963493,14,263.35,66,8,4.5,NA,NA,,9,36,7.5,2.2,6.215,1.395,1.705,2.665,4.87,NA
2014-08-13,50,9,11.2098,0.15439,2.8248,16.3367,125.8700981,12.1,681.8,503,5,10,2.85,NA,,9,36,7.5,2.2,9.2,1.95,1.34,1.735,1.73,NA
2014-08-13,50,9.3,11.1824,0.15086,2.8565,16.4038,133.2254041,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,9.97,1.875,1.29,1.645,1.655,NA
2014-08-18,50,0.1,23.205,8.23597,1.7734,6.1818,32.83170975,20.4,169.8,5,4,7,2.4,NA,,8,30,7,2.1,0.8,0.7,0.91,1.13,0.91,NA
2014-08-18,50,0.8,22.7535,8.67937,2.4836,6.0475,32.39795428,16.6,171.8,1,6,18,NA,NA,,8,30,7,2.1,5.84,0.56,0.93,1.1,0.67,NA
2014-08-18,50,1.6,22.0864,8.65883,6.4668,6.5343,33.20072011,18.1,208.5,4,2,6,NA,NA,,8,30,7,2.1,8.26,1.94,1.64,1.2,2.55,NA
2014-08-18,50,2.8,20.8722,4.54212,6.7683,7.2393,38.30810016,17.8,180.1,1,6,9,NA,NA,,8,30,7,2.1,19.86,0.09,0,2.32,1.02,NA
2014-08-18,50,3.8,17.7373,0.41302,4.9235,8.0114,45.96039188,17.7,205.3,8,5,5,NA,NA,,8,30,7,2.1,16.17,2.23,0.36,3.53,0.02,NA
2014-08-18,50,5,12.6563,2.96685,7.1532,11.8383,46.44956286,28.7,187.3,6,5,9,2,NA,,8,30,7,2.1,13.55,9.34,0.76,8.94,0.82,NA
2014-08-18,50,5.2,12.266,3.20235,3.7373,15.6989,46.70712093,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,13.96,7.59,0.91,7.54,1.41,NA
2014-08-18,50,5.5,11.9831,1.51428,3.7293,18.7705,49.86098128,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,13.64,6.14,1.1,7.96,0.97,NA
2014-08-18,50,5.8,11.8135,1.51526,2.4796,22.6143,60.83623493,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,11.68,5.44,1.41,8.53,0.79,NA
2014-08-18,50,6,11.6079,1.51583,2.9795,29.8318,50.92194633,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,9.87,4.98,1.61,8.43,0.85,NA
2014-08-18,50,6.2,11.4717,1.86474,3.6222,32.4838,48.75799793,22.5,214.9,41,5,4,NA,NA,,8,30,7,2.1,9.87,4.98,1.61,8.43,0.85,NA
2014-08-18,50,8,11.1806,0.1366,2.3527,27.2469,88.7984389,14.5,321.4,100,7,4,NA,NA,,8,30,7,2.1,9.18,2.18,1.84,2.7,4.95,NA
2014-08-18,50,9,11.1879,0.11879,4.13,6.1986,155.0061086,18.8,1084.2,830,6,15,2.9,NA,,8,30,7,2.1,11.07,3.03,1.61,2.16,2.25,NA
2014-08-18,50,9.3,11.065,0.10887,3.9317,5.3258,191.4576445,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,10.91,2.85,1.57,2.13,2.25,NA
2014-08-19,50,0.1,22.7996,8.35037,2.7296,3.0766,32.31452732,14.9,169.1,4.666666667,4.666666667,6.666666667,2.4,NA,,10,31,7.333333333,2.1,1.193333333,1.376666667,1.08,1.35,1.473333333,NA
2014-08-19,50,0.8,22.7044,8.3352,3.8603,3.2277,32.35863439,12.6,172.5,2.333333333,4.333333333,13.66666667,NA,NA,,10,31,7.333333333,2.1,5.643333333,1.336666667,1.13,1.356666667,1.413333333,NA
2014-08-19,50,1.6,22.0752,7.73976,5.3282,3.5634,33.27001126,13.4,192.2,6,8,6.666666667,NA,NA,,10,31,7.333333333,2.1,7.71,2.696666667,1.61,1.396666667,2.876666667,NA
2014-08-19,50,2.8,20.8106,4.83578,6.7802,4.5705,38.00327345,10.4,208.2666667,2.333333333,5,8.666666667,NA,NA,,10,31,7.333333333,2.1,19.71,0.06,0,3.54,0.73,NA
2014-08-19,50,3.8,17.409,0.4372,6.197,6.3497,46.40515062,13.6,212.1,6.666666667,4,4.666666667,NA,NA,,10,31,7.333333333,2.1,19.48666667,3.103333333,0.32,3.85,0.38,NA
2014-08-19,50,5,12.4859,1.94102,3.6302,18.0823,47.21764622,25.3,175.4,5,4.333333333,7.666666667,1.866666667,NA,,10,31,7.333333333,2.1,16.44,10.45,1.08,10.13666667,1.153333333,NA
2014-08-19,50,5.2,12.1401,2.80186,2.0392,22.6814,46.93218796,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,16.64333333,8.93,1.31,10.31666667,1.223333333,NA
2014-08-19,50,5.5,11.807,2.12896,2.0908,23.7053,47.49254325,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,13.97666667,8.106666667,1.283333333,9.986666667,1.296666667,NA
2014-08-19,50,5.8,11.6383,1.4597,1.9678,25.1991,48.95753715,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,11.24666667,6.656666667,1.57,10.31,0.95,NA
2014-08-19,50,6,11.4637,0.75974,2.1107,24.2088,50.5705357,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,9.24,5.773333333,1.513333333,9.07,1.156666667,NA
2014-08-19,50,6.2,11.3079,0.48475,1.8964,37.2004,51.55676946,13.4,197.8333333,29.66666667,6,4,NA,NA,,10,31,7.333333333,2.1,8.683333333,5.656666667,1.503333333,8.616666667,1.266666667,NA
2014-08-19,50,8,11.2312,0.39878,1.8448,50.1248,51.81578167,12.2,272.2333333,69.33333333,5.333333333,4,NA,NA,,10,31,7.333333333,2.1,7.923333333,2.236666667,1.823333333,2.413333333,4.77,NA
2014-08-19,50,9,11.2225,0.41038,1.7139,50.0912,51.81720833,10.7,776,555.6666667,5.666666667,11.66666667,2.566666667,NA,,10,31,7.333333333,2.1,9.276666667,2.706666667,1.47,1.783333333,1.933333333,NA
2014-08-19,50,9.3,11.2196,0.41463,1.7933,49.8562,51.72382156,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,9.21,2.536666667,1.426666667,1.74,1.966666667,NA
2014-08-21,50,0.1,24.1502,8.54089,1.702,2.5395,32.32866234,15.5,168.4,4.333333333,5.333333333,6.333333333,2.4,NA,,12,32,7.666666667,2.1,1.586666667,2.053333333,1.25,1.57,2.036666667,NA
2014-08-21,50,0.8,23.7569,9.11466,2.5312,2.4891,32.35640697,14.4,173.2,3.666666667,2.666666667,9.333333333,NA,NA,,12,32,7.666666667,2.1,5.446666667,2.113333333,1.33,1.613333333,2.156666667,NA
