"Date","mean_flow","mean_wrt","Temp_inf_mean"
2013-05-15,0.0160159025616304,224.465138021111,15.6645161290323
2013-05-16,0.014969754357737,240.337632855888,15.3409375
2013-05-17,0.0141287990907396,254.802155752909,15.2883333333333
2013-05-18,0.0170094454625517,222.040616530061,14.9034375
2013-05-19,0.0241258206294886,173.901237421773,14.6352083333333
2013-05-20,0.0384857539244875,96.0727024284754,14.3988541666667
2013-05-21,0.0263694638874329,137.33277385204,15.25625
2013-05-22,0.0204119877002752,176.380078523425,16.0263541666667
2013-05-23,0.0196656945769741,184.068491067677,15.6815625
2013-05-24,0.0185724125141043,194.174454010006,13.7594791666667
2013-05-25,0.0161685660370514,223.19940280794,11.8135416666667
2013-05-26,0.0148865345695013,241.561483063816,12.67125
2013-05-27,0.0140876538450736,255.281662083582,12.9691666666667
2013-05-28,0.014075575043094,255.561857403976,14.8189583333333
2013-05-29,0.0139626615332983,257.757822615112,16.2132291666667
2013-05-30,0.0131619857274519,273.699374155366,16.7998958333333
2013-05-31,0.014262179911068,252.667374986175,17.0845833333333
2013-06-01,0.0136316372770663,264.147114206888,17.2772916666667
2013-06-02,0.0174973061760321,227.45453509238,16.981875
2013-06-03,0.0154655996914535,233.090798956896,16.8058333333333
2013-06-04,0.013281937065762,271.201076558053,16.4354166666667
2013-06-05,0.0122696900912955,292.983625123623,16.0663541666667
2013-06-06,0.057704564297598,110.245079559825,15.2288541666667
2013-06-07,0.0458958051563939,79.4850261501669,15.0013541666667
2013-06-08,0.0332050404214443,109.637653577562,15.4023958333333
2013-06-09,0.0245025702869682,147.049812541381,16.3019791666667
2013-06-10,NA,NA,16.6768115942029
2013-06-11,0.0285656256984688,126.864163241884,16.4208333333333
2013-06-12,0.0232515519166539,155.012975645315,17.17
2013-06-13,0.0218824913718019,166.599795284997,17.817037037037
2013-06-14,0.0181639672167969,199.050749216243,16.3373958333333
2013-06-15,0.0158791617277265,226.736042965904,16.3401041666667
2013-06-16,0.0150546858370807,238.833221124755,16.9004166666667
2013-06-17,0.0150718411932283,238.949090350437,17.4588541666667
2013-06-18,0.0175265525004683,214.226945376673,17.2314583333333
2013-06-19,0.0150398454195705,239.738797470538,16.864375
2013-06-20,0.0136732990922902,262.847793869827,17.1284375
2013-06-21,0.0128078479020532,280.756087376616,17.1276041666667
2013-06-22,0.0125120452726828,287.711879885478,16.9171875
2013-06-23,0.0122053840808269,295.167885161463,17.9520833333333
2013-06-24,0.0117178448453305,307.726410471547,18.4985416666667
2013-06-25,0.0115166188901503,312.626677649284,18.6259375
2013-06-26,0.0155427640314238,265.374395723705,18.5155208333333
2013-06-27,0.0127112243441406,283.11728039458,18.0690625
2013-06-28,0.0118905738477368,304.006868895203,18.8083333333333
2013-06-29,0.0112808044690787,326.067842587826,18.5846875
2013-06-30,0.0112887552169895,319.120814802995,18.56625
2013-07-01,0.0109062852962341,330.439356284961,18.653125
2013-07-02,0.0407452779773116,204.265163534618,18.3464583333333
2013-07-03,0.0816473345356487,49.6140543986687,17.1885416666667
2013-07-04,0.0946752142667569,38.6422584078479,17.1304166666667
2013-07-05,0.0584427844985594,63.2608323159472,17.2282291666667
2013-07-06,0.0372269872305884,97.2613812430165,17.5744791666667
2013-07-07,0.030161314084415,119.229027261791,17.6027083333333
2013-07-08,0.026311012419065,137.082788635038,17.4857291666667
2013-07-09,0.0222414573373545,161.971989703432,18.0057291666667
2013-07-10,0.0762928935354466,121.478639413445,18.1315625
2013-07-11,0.0747558500953102,53.3388848173592,17.1228125
2013-07-12,0.0590384920551911,63.0188385467775,16.7646875
2013-07-13,0.0436848734182048,83.5553546600709,16.71625
2013-07-14,0.0422820975913585,85.4310754296403,17.545
2013-07-15,0.0347538252302326,103.650268500126,17.681875
2013-07-16,0.0294009352818673,122.465165031008,18.1255208333333
2013-07-17,0.0264079739535484,136.352065501316,18.5190625
2013-07-18,0.0250351390066214,143.593579858126,18.5863541666667
2013-07-19,0.0234442759375957,153.409854129934,18.778125
2013-07-20,0.0221603786164785,162.234968355232,18.7440625
2013-07-21,0.0220239845467379,163.793540255839,18.5808333333333
2013-07-22,0.020941737309067,171.711875188281,18.580625
2013-07-23,0.0198680491348519,181.211751782651,18.6672916666667
