"Date","mean_flow","mean_wrt","flow_max","flow_min","flow_median","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","Temp_inf_mean","Temp_inf_max","Temp_inf_min"
2013-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-15,0.0160159025616304,224.465138021111,0.0171733183958222,0.0146359344793006,0.0158877345258808,NA,NA,NA,NA,NA,NA,15.6645161290323,16.31,15.13
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-16,0.014969754357737,240.337632855888,0.0171733183958222,0.01302105268443,0.0150493911148339,NA,0.746990742451075,NA,NA,NA,NA,15.3409375,16.5,14.25
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-21,0.0263694638874329,137.33277385204,0.0306640703229447,0.0212244267122472,0.0270527854571265,NA,1.08378496577349,NA,NA,NA,NA,15.25625,16.69,14.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-23,0.0196656945769741,184.068491067677,0.0290979331161037,0.0171733183958222,0.0193887113723248,NA,0.635201934836262,NA,NA,NA,NA,15.6815625,16.44,15.13
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-05-30,0.0131619857274519,273.699374155366,0.0154666693585706,0.0110930403721045,0.01302105268443,NA,0.480412479051995,NA,NA,NA,NA,16.7998958333333,18.44,15.44
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-04,0.013281937065762,271.201076558053,0.0146359344793013,0.0114703647093252,0.0134188559116226,NA,0.478592465558684,NA,NA,NA,NA,16.4354166666667,17.5,15.38
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-06,0.057704564297598,110.245079559825,0.135619812229374,0.0110930403721045,0.0598036266899795,NA,2.05235900371025,NA,NA,NA,NA,15.2288541666667,16.06,14.63
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-13,0.0218824913718019,166.599795284997,0.0400385523128269,0.0189384961013892,0.0212244267122472,NA,0.768075447150247,NA,NA,NA,NA,17.817037037037,19.06,16.81
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-20,0.0136732990922902,262.847793869827,0.0146359344793013,0.0122375191991045,0.0138206296719582,NA,0.508646726233196,NA,NA,NA,NA,17.1284375,17.94,16.56
2013-06-25,0.0115166188901503,312.626677649284,0.0134188559116226,0.00998664707111392,0.0114703647093252,NA,0.452603122382906,NA,NA,NA,NA,18.6259375,19.5,17.88
2013-06-25,0.0115166188901503,312.626677649284,0.0134188559116226,0.00998664707111392,0.0114703647093252,NA,0.452603122382906,NA,NA,NA,NA,18.6259375,19.5,17.88
2013-06-25,0.0115166188901503,312.626677649284,0.0134188559116226,0.00998664707111392,0.0114703647093252,NA,0.452603122382906,NA,NA,NA,NA,18.6259375,19.5,17.88
2013-06-25,0.0115166188901503,312.626677649284,0.0134188559116226,0.00998664707111392,0.0114703647093252,NA,0.452603122382906,NA,NA,NA,NA,18.6259375,19.5,17.88
2013-06-25,0.0115166188901503,312.626677649284,0.0134188559116226,0.00998664707111392,0.0114703647093252,NA,0.452603122382906,NA,NA,NA,NA,18.6259375,19.5,17.88
2013-06-25,0.0115166188901503,312.626677649284,0.0134188559116226,0.00998664707111392,0.0114703647093252,NA,0.452603122382906,NA,NA,NA,NA,18.6259375,19.5,17.88
2013-06-25,0.0115166188901503,312.626677649284,0.0134188559116226,0.00998664707111392,0.0114703647093252,NA,0.452603122382906,NA,NA,NA,NA,18.6259375,19.5,17.88
2013-06-25,0.0115166188901503,312.626677649284,0.0134188559116226,0.00998664707111392,0.0114703647093252,NA,0.452603122382906,NA,NA,NA,NA,18.6259375,19.5,17.88
2013-06-25,0.0115166188901503,312.626677649284,0.0134188559116226,0.00998664707111392,0.0114703647093252,NA,0.452603122382906,NA,NA,NA,NA,18.6259375,19.5,17.88
