"Date","Site","Depth","Chla_sqrt","Chla_ARlag1_sqrt","Temp_C","DO_mgL","SpCond_uScm","Turb_NTU_log","Kd","TP_log","TN_log","NH4_log","NO3NO2_log","SRP_log","DOC_log","TP_inf_log","TN_inf_log","NH4_inf_log","DOC_inf_log","NO3NO2_inf","SRP_inf","NH4NO3_SRP_inf","NO3NO2_load","SRP_load","TN_TP_log","NH4NO3NO2_SRP_log","TN_TP_inf_log","TN_load_log","TP_load_log","NH4_load_log","DOC_load_log","mean_wrt_log","flow_max_log","flow_min","flow_median","mean_flow","Temp_inf_mean","Temp_inf_max","Temp_inf_min","Total_chlorophyll_log","greens_log","cyano_log","diatoms_log","crypto_log","RelHum_max_log","AirTemp_max_log","AirTemp_mean_log","AirTemp_median_log","Rain_sum_log","WindSpeed_max_log","WindSpeed_mean_log","windspeed_median_log","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","week_julian","week_series","week_cum"
"2013-07-11",50,0.1,2.25348618810944,2.01362856555026,23.1061,6.2311,35.11698179,2.18992018733658,NA,4.01638302075239,NA,3.2188758248682,2.89037175789616,1.38629436111989,NA,3.8877303128591,NA,2.39789527279837,NA,31,10,4.2,2.31743135295462,0.747558500953102,NA,2.37490575457367,NA,NA,1.29420250523006,-0.195632534830675,NA,3.97666561147418,-2.0764015835141,0.044134314983274,0.0676108175379501,0.0747558500953102,17.1228125,17.56,16.75,NA,NA,NA,NA,NA,4.56560174450432,3.42230662359298,3.25552928955993,3.24843557526464,-2.09549283722765,1.12627705628678,0.691943756381288,0.664919835513243,77.23770819625,77.142957475,676.9619751,243.949708784583,27,11,11
"2013-07-18",50,0.1,1.78266654200947,2.25348618810944,26.7469,6.842,36.98504767,1.52329161570008,NA,3.4307561839037,NA,2.91777073208428,2.60268968544438,1.6094379124341,NA,3.76738251567892,NA,2.484906649788,NA,44.5,11,5.13636363636364,1.11406368579465,0.275386529072835,NA,1.85629799036563,NA,NA,0.0799076349546429,-1.20256823093628,NA,4.9669869471058,-3.60996530460566,0.0221628338211657,0.025057933003273,0.0250351390066214,18.5863541666667,19.5,17.94,NA,NA,NA,NA,NA,4.44603044530114,3.50885609683524,3.36208112334328,3.36591558858105,-Inf,1.23390141623771,0.773409681577156,0.721037996854979,69.9011176995833,72.57304833,835.1530151,272.598583383333,28,12,12
"2013-07-29",50,0.1,1.64854481285769,1.78266654200947,24.4282,5.62939,37.71748094,0.642748222976093,NA,3.17387845893747,NA,1.09861228866811,1.79175946922805,1.09861228866811,NA,3.96271611974366,NA,-Inf,NA,66,13,5.07692307692308,1.00612305901473,0.198175754048355,NA,1.09861228866811,NA,NA,-0.220834233021975,-Inf,NA,5.46620141598442,-4.03933365173772,0.0134188559116226,0.0154666693585698,0.0152442887729504,17.2863541666667,18.25,16.38,NA,NA,NA,NA,NA,4.40913386691756,3.31272986683641,3.09062605607094,3.06991107655629,-Inf,1.32614538488491,0.926135798325834,0.926959771522984,61.9102367495833,59.57990367,925.375,325.63183435375,29,13,13
"2013-08-01",50,0.1,1.71805122158799,1.64854481285769,23.2921,7.1313,37.68700257,0.29847363352998,NA,3.93182563272433,NA,1.6094379124341,1.38629436111989,1.38629436111989,NA,4.3732381286408,NA,1.94591014905531,NA,56,13,4.84615384615385,0.832309738278617,0.193214760671822,NA,0.810930216216329,NA,NA,0.164335812050003,-2.26299216753548,NA,5.49138662014269,-4.03933365173772,0.0122375191991045,0.0150493911148339,0.0148626738978324,17.3035416666667,18.44,16.5,NA,NA,NA,NA,NA,4.5409945903451,3.34356831190461,3.1410405356986,3.12280538297788,-1.81336725708662,1.34372303271944,0.987247434444153,0.982931144925928,77.9518457216667,76.294312695,735.0050049,249.102454660833,30,14,14
"2013-08-12",50,0.1,0.87960218280766,1.71805122158799,27.0352,5.39555,38.24642281,0.448524597568611,NA,3.15700042115011,NA,1.94591014905531,1.38629436111989,1.09861228866811,NA,3.60004824040732,NA,1.94591014905531,NA,59.14285714,15.14285714,4.36792452893734,0.824720376181239,0.21116028952401,NA,1.29928298413026,NA,NA,-0.672618472376416,-2.32675656372842,NA,5.56044174724944,-4.14220788091504,0.0110930403721039,0.014226335107487,0.0139445474240279,19.0270833333333,19.94,18.38,NA,NA,NA,NA,NA,4.58646235547915,3.44457645574604,3.23764861204469,3.24395874820425,-3.41898667707184,1.40611200325433,0.946789775736385,0.986753691877939,75.7985593745833,76.30922393,864.3889771,284.343541269292,31,15,15
"2013-08-18",50,0.1,1.13844923777918,0.87960218280766,25.93753333,6.30392,38.70419208,0.260387953620318,NA,2.98568193770049,NA,1.92181259742747,1.4663370687165,1.15267951004365,NA,3.61899332664977,NA,1.94591014905531,NA,52.28571429,14.28571429,4.149999999055,1.03925159578576,0.283948523500641,NA,1.26025364005956,NA,NA,-0.299229023112095,-1.97231220070655,NA,5.25649211312476,-3.35321167711068,0.014226335107487,0.0173912603821465,0.019876396639082,16.0686458333333,16.38,15.81,NA,NA,NA,NA,NA,4.60517018598809,3.0842009215416,2.95664524186494,2.9486420415433,-2.85594250547901,1.34189243477312,0.863505114948078,0.759905292130037,96.3179352791667,96.508595015,313.4570007,90.912541621375,32,16,16
"2013-08-23",50,0.1,1.34849298589203,1.13844923777918,24.83986667,7.21229,39.16196135,0.0284578731404654,NA,2.77881927199042,NA,1.89711998493588,1.54044504101858,1.20397280422594,NA,3.63758615972639,NA,1.94591014905531,NA,45.42857143,13.42857143,3.90425531883997,0.462371320092883,0.136675799031409,NA,1.22377543178094,NA,NA,-0.949942061598044,-2.64161807226912,NA,5.87064120211262,-4.28159289931014,0.00857307141360553,0.00998664707111392,0.0101779850331711,18.065,18.88,17.38,NA,NA,NA,NA,NA,4.48907876489468,3.2461016686539,3.14456560557929,3.15059698411491,-3.5669025583291,1.17090291785878,1.00424289218002,1.06896281202577,79.2641425454167,80.63503467,497.5960083,165.465293727083,33,17,17
"2013-08-28",50,0.1,1.52996731991242,1.34849298589203,23.7422,8.12066,39.61973062,-0.274042186747746,NA,3.29953372788566,NA,1.87180217690159,1.6094379124341,1.25276296849537,NA,3.65583960003574,NA,1.94591014905531,NA,38.57142857,12.57142857,3.6250000002983,0.366215340956769,0.119359074080471,NA,1.18958406687384,NA,NA,-1.00120596519901,-2.71113541617943,NA,5.94620894175109,-4.22427550851594,0.00789371076278085,0.00927087523964406,0.00949447180293456,18.3145833333333,18.75,18,NA,NA,NA,NA,NA,4.50318620319955,3.3357695763397,3.17370432969137,3.16505286346405,-3.22167972713074,1.60542989485182,1.40653426036412,1.42021826140001,81.87332128875,81.976878155,443.4899902,142.563081065,34,18,18
"2013-09-06",50,0.1,1.52259646656624,1.52996731991242,22.6039,8.020406667,40.1559606,-0.274042186747746,NA,3.19867311755068,NA,1.8458266904457,1.67397643350917,1.29928298422117,NA,3.67376581630389,NA,1.94591014905531,NA,31.71428571,11.71428571,3.30487804962374,0.197361933224652,0.0728994527958902,NA,1.15745278854299,NA,NA,-1.40571742776411,-3.13357309501268,NA,6.36818225429962,-4.8847378222106,0.00479334413034044,0.00627949197825056,0.00622312402143811,17.1275,17.94,16.19,NA,NA,NA,NA,NA,4.38783345192966,3.24921154581276,3.04650503403623,3.01357192203592,-Inf,1.39700692961394,1.13243796047286,1.18580600681036,68.3904118916667,71.89384174,652.5369873,204.592458989625,35,19,19
"2013-09-13",50,0.1,1.51518975709315,1.52259646656624,21.4656,7.920153333,40.69219059,-0.274042186747746,NA,3.58351893845611,NA,1.81915844347022,1.73460105544693,1.34373474661414,NA,3.69137633431252,NA,1.94591014905531,NA,24.85714286,10.85714286,2.93421052580679,0.524752252570234,0.22920213334051,NA,1.12718566125546,NA,NA,-0.166597843598153,-1.91206402885536,NA,5.13765279026417,-3.70634188630523,0.0189384961013892,0.0212244267122472,0.0211107228021231,19.1359375,20.13,17.56,NA,NA,NA,NA,NA,4.51352743432049,3.22803516574354,3.01217978755,2.98644058192788,-Inf,2.110672126539,1.62174491394172,1.41507075954785,67.5525143066667,65.439954255,795.9719849,236.597081820833,36,20,20
"2013-09-18",50,0.1,1.50774666307042,1.51518975709315,20.3273,7.8199,41.22842058,-0.274042186747746,NA,3.3322045101752,NA,1.79175946922805,1.79175946922805,1.38629436111989,NA,3.70868208141012,NA,1.94591014905531,NA,18,10,2.5,0.355729282358371,0.197627379087984,NA,1.09861228866811,NA,NA,-0.215274956713021,-1.97804688906782,NA,5.20324530612527,-3.8093385452625,0.0176092023684709,0.0198424387431003,0.0197627379087984,15.810625,16.63,14.81,NA,NA,NA,NA,NA,4.4636871520642,3.07454384861776,2.76634593172023,2.85647301253838,-Inf,1.26786722416855,0.871488202557768,0.849428350851252,72.3809185479167,75.204335355,571.0159912,174.008082070417,37,21,21
"2013-09-25",50,0.1,1.77820133843162,1.50774666307042,19.4967,8.20233,41.05397132,0.323025084723777,NA,2.41591377830105,NA,2.56494935746154,1.38629436111989,1.6094379124341,NA,3.84374416467485,NA,1.98100146886658,NA,14.5,9.75,2.23076923076923,0.28919758260112,0.194460443473167,NA,1.22377543162212,NA,NA,-0.0710496324014283,-1.9337923282097,NA,5.19452703994928,-3.76728748026326,0.0180487129788194,0.0198424387431003,0.0199446608690428,16.4639583333333,17.06,15.75,NA,NA,NA,NA,NA,4.44316402041619,3.16420873277806,2.96752574702328,2.96449975992865,-5.21030648922532,0.927030588989224,0.308535537895919,0.251923925999429,69.7730600983333,69.505007545,654.2999878,162.926374555417,38,22,22
"2013-10-04",50,0.1,1.95462698922326,1.77820133843162,18.85436667,8.344043333,41.10124779,0.362743161905582,NA,2.48768057639372,NA,2.484906649788,1.38629436111989,1.6094379124341,NA,NA,NA,2.01490302054226,NA,11,9.5,1.94736842105263,0.196965259401077,0.170106360391839,NA,1.16315080980568,NA,NA,NA,-2.00772016626931,NA,5.30312709360313,-3.91993226416035,0.0158877345258808,0.0180487129788187,0.0179059326728252,17.9701041666667,19.13,17.13,NA,NA,NA,NA,NA,4.47093013684012,3.33363214918493,3.12533422789221,3.11551295991024,-Inf,1.21434449391979,0.890004328645215,0.927837916384534,68.5953100933333,67.94307202,608.8729858,173.269041379167,39,23,23
"2013-10-11",50,0.1,2.11639630811434,1.95462698922326,18.21203333,8.485756667,41.14852425,0.400943791007633,NA,2.55463998806174,NA,2.39789527279837,1.38629436111989,1.6094379124341,NA,NA,NA,2.04769284336526,NA,7.5,9.25,1.64864864864865,0.146788825360365,0.181039551277784,NA,1.09861228866811,NA,NA,NA,-1.88597046439952,NA,5.21383027943086,-3.70634188630523,0.0171733183958222,0.0193887113723248,0.019571843381382,15.8492708333333,16.69,15.06,NA,NA,NA,NA,NA,4.58673590571397,3.06572635259868,2.81023139745128,2.80548104434583,-Inf,1.31369476141564,1.06009595787487,1.04411800059742,86.8392380954167,91.0214364,354.2449951,88.0824995045833,40,24,24
"2013-10-16",50,0.1,2.26664950973899,2.11639630811434,17.5697,8.62747,41.19580072,0.43773866865846,NA,2.61739583283408,NA,2.30258509299405,1.38629436111989,1.6094379124341,NA,NA,NA,2.07944154167984,NA,4,9,1.33333333333333,0.0695917475210926,0.156581431922458,NA,1.02961941718116,NA,NA,NA,-1.97196210821105,NA,5.33300186710897,-3.8971515735934,0.0150493911148346,0.0171733183958222,0.0173979368802731,15.4340625,16.31,14.63,NA,NA,NA,NA,NA,4.57721184501688,3.14630486966774,2.88696347246498,2.92073939313826,-8.21265400189803,1.08710872769733,0.395856743145771,0.301883141375601,75.3528904641667,74.20707344,540.5150146,142.5655037575,41,25,25
"2013-10-23",50,0.1,2.20993212565454,2.26664950973899,15.1589,8.43282,41.59702035,0.958046690114482,NA,2.60145435458917,NA,2.07944154167984,1.6094379124341,1.6094379124341,NA,NA,NA,2.19722457733622,NA,4,9,1.44444444444444,0.0718847939123028,0.161740786302681,NA,0.955511445027436,NA,NA,NA,-1.82176030980358,NA,5.30705447629847,-3.59141139006554,0.014226335107487,0.0176092023684717,0.0179711984780757,12.3072916666667,13.19,10.38,NA,NA,NA,NA,NA,4.55901325921893,2.54631795659644,2.28365788656043,2.3321435986336,-4.28901728156062,2.25854204038991,1.6861988858111,1.74408051322558,74.05133928125,73.14887521,407.5079956,106.761916644167,42,26,26
"2013-10-30",50,0.1,2.33223069184847,2.20993212565454,13.3158,9.20845,42.26549537,0.77481932920397,NA,2.58525462387354,NA,2.99573227355399,1.94591014905531,1.38629436111989,NA,NA,NA,2.63905732961526,NA,8,16,1.375,0.132661041559318,0.265322083118636,NA,1.90954250488444,NA,NA,NA,-1.46034217563595,NA,5.38117848977276,-3.94306427029993,0.013820629671959,0.0163125528597479,0.0165826301949148,13.1554166666667,14.06,12.44,NA,NA,NA,NA,NA,4.5766846242219,2.9396907536381,2.73517895099925,2.73696229589168,-4.37329685036489,1.3178293833975,1.06201186059858,1.09783572371959,87.2054713591667,87.132150545,327.0270081,73.571625035,43,27,27
"2014-05-06",50,0.1,0.73729234364667,2.33223069184847,16.4702,9.47371,32.98461432,0.29847363352998,NA,2.484906649788,5.20857499086486,2.80336038090653,1.6094379124341,1.04145387471051,0.641853886172395,NA,NA,2.59026716519583,0.693147180559945,13,1.833333333,14.3636363644298,1.22606258898349,0.172906262517516,2.72366834107686,2.0265990604231,NA,NA,NA,0.229125695318387,-1.66799428931749,3.63916605270417,-2.32412013974359,0.0894660807348132,0.094784671619937,0.0943125068448838,14.0163541666667,15.75,12.75,0.0392207131532813,-1.57664808799821,-0.755022584278033,-1.83258146374831,-Inf,4.52415721547843,3.22644694506876,2.88335686294292,2.91506387428045,-7.73055566776895,1.3905047507266,0.583559026202899,0.278612419208221,74.87603519875,76.659817645,724.9790039,252.896497607958,17,1,28
"2014-05-07",50,0.1,0.821279489577087,0.73729234364667,17.578,9.01656,33.8776575,0.234123055357218,NA,2.45100509811232,5.17990913568535,2.63905732961526,1.38629436111989,0.980829253136726,0.641853886172395,NA,NA,2.45673577310702,0.693147180559945,13,1.666666667,14.79999999904,1.24095934234198,0.159097351614125,2.72890403757304,1.90954250475944,NA,NA,NA,0.107671159318356,-1.65591743322871,3.62675863778006,-2.31621900152323,0.0932546425335454,0.0955527929721967,0.0954584109493834,14.5348958333333,15.81,13.88,0.343589704390077,-0.883500909857616,-1.30933331998376,-1.13943428318836,-Inf,4.57734723146079,3.27336354765216,2.9900915726708,2.98163387554352,-Inf,1.70148122182344,1.26172631554017,1.21726409394597,82.5820103908333,85.750406455,769.5050049,272.990795253917,18,2,29
"2014-05-19",50,0.1,0.904046458983165,0.821279489577087,17.4641,8.81669,32.12006,0.490480049100561,NA,2.53844741671603,5.19849703126583,1.38629436111989,0.693147180559945,1.09861228866811,0.693147180559945,NA,NA,2.39789527279837,0.641853886172395,14,4,6.25,1.34371092537059,0.383917407248741,2.6600496145498,0.693147180559945,NA,NA,NA,0.0542730768601767,-1.7017683097658,3.62130734656461,-2.31621900152323,0.0932546425335454,0.096322978102235,0.0959793518121853,15.476875,16.38,14.69,0.307484699747961,0.154864710560915,-2.46510402249182,0.332894415273329,-1.71479842809193,4.23297111274757,2.99372953691511,2.68566292956498,2.73176736378703,-Inf,1.19304473337566,0.653843163406982,0.57291285450715,59.2186224475,60.05292014,840.4260254,272.888629674583,19,3,30
"2014-05-22",50,0.1,0.963535157635672,0.904046458983165,20.0705,8.80407,32.35753672,-0.0746157933807899,NA,2.60564826748413,5.09375020080676,1.70474809223843,0.693147180559945,1.38629436111989,0.667829372575655,NA,NA,2.2512917986065,0.641853886172395,15,4,6.125,1.44036723882938,0.384097930354501,2.48810193332263,0.628608659422374,NA,NA,NA,-0.0918602944568077,-1.70129820689091,3.62114866104003,-2.29276227121842,0.091732935868125,0.0955527929721967,0.0960244825886252,17.1725,17.94,16.63,0.254642218373581,0.230119165050635,-2.43611648561857,0.436640725576614,-1.56064774826467,4.47378576742161,3.37588040820743,3.13286426969013,3.12236586567634,-Inf,1.99079321343445,1.60596808260618,1.54725049334215,69.5786526404167,70.272355235,903.1119995,314.0380429425,20,4,31
"2014-06-02",50,0.1,1.33764718816286,0.963535157635672,21.6818,8.95817,31.87351983,-0.366436721140686,NA,2.71469474382088,5.31320597904179,1.6094379124341,1.38629436111989,1.38629436111989,0.641853886172395,NA,NA,2.484906649788,0.741937344729377,25,5,7.4,2.48715777177229,0.497431554354457,2.59851123522091,0.810930216216329,NA,NA,NA,0.177171426318507,-1.56579787874012,3.58563637906265,-2.26966671235727,0.094784671619937,0.0994242467499543,0.0994863108708914,18.2266666666667,19.13,17.38,-0.82098055206983,0.598836501088704,-1.71479842809193,0.500775287912489,0.657520002916794,4.38397339038972,3.3181783797993,3.01383837817362,3.02091200675015,-Inf,1.56143134200489,1.20872232626878,1.21949154002375,66.8620876958333,71.062819555,912.3759766,323.903457642083,21,5,32
"2014-06-09",50,0.1,0.895209472693403,1.33764718816286,22.9926,8.24252,32.14074108,-0.342631163936797,NA,3.16968558067743,5.11198778835654,1.79175946922805,0.693147180559945,1.6094379124341,0.641853886172395,NA,NA,2.63905732961526,0.641853886172395,49,10,6.3,4.74133435128567,0.967619255364423,1.94230220767911,0.470003629245736,NA,NA,NA,0.303555636305531,-1.69364780713733,3.61338503912972,-2.29276227121842,0.093254642533544,0.0967090997984823,0.0967619255364423,19.9798958333333,20.56,19.44,0.173953307123438,-0.083381608939051,-1.66073120682165,-0.0202027073175195,0.19062035960865,4.57839357159116,3.43527677392326,3.20818576133493,3.22704221812375,-6.01739792913449,1.39660297307975,1.08065009158412,1.10027852672215,73.1885859725,70.753346785,908.0250244,294.60054095125,22,6,33
"2014-06-16",50,0.1,0.747930478052606,0.895209472693403,24.1882,8.27992,32.0795039,-0.552168587300373,NA,2.9618307217059,5.37017280364846,3.52636052461616,1.09861228866811,1.6094379124341,0.78845736036427,NA,NA,2.19722457733622,0.641853886172395,36,6,7.5,3.44255867259177,0.573759778765295,2.40834208194257,2.00148000021012,NA,NA,NA,-0.150079366044815,-1.70545005720864,3.62550090970187,-2.30054049550855,0.0902195973915888,0.0955527929721967,0.0956266297942159,21.5202083333333,22.38,20.88,0.285178942233662,-1.23787435600162,-1.71479842809193,-0.527632742082372,-0.49429632181478,4.40223735381181,3.4682331255793,3.26874515719282,3.29212753456241,-7.05950883420967,1.45501095374535,1.10473537390068,1.09418326952691,63.7769443004167,65.7169963,824.4829712,268.70587316875,23,7,34
"2014-06-19",50,0.1,0.975807358037436,0.747930478052606,25.7921,8.50906,32.347838,-1.2964536571201,NA,2.9839970175042,5.21085134076676,3.06805293513362,1.25276296849537,1.6094379124341,0.741937344729377,NA,NA,2.14006616349627,0.615185639090233,32.5,5.5,7.45454545454545,3.14137153116673,0.531616720658985,2.22685432326256,1.6094379124341,NA,NA,NA,-0.196514427920512,-1.72139495232655,3.6144779391427,-2.29276227121842,0.093254642533544,0.0970952214947282,0.0966575855743609,22.1715625,22.69,21.75,-0.0943106794712413,-0.0725706928348354,-2.20727491318972,0.00498754151103897,-0.210721031315653,4.41638412165776,3.48706910877527,3.27829214003491,3.27733334841072,-Inf,1.98553541182341,1.6388336881513,1.54094467311021,62.9717380533333,62.02074779,874.0369873,286.98841556375,24,8,35
"2014-06-25",50,0.1,1.47719328457721,0.975807358037436,25.306,8.17342,32.75516118,-0.319241541359547,NA,2.87073578337931,5.37897526956549,1.87180217690159,0.693147180559945,1.79175946922805,0.765467842139571,NA,NA,2.01490302054226,0.667829372575655,27.5,5.5,6.36363636363636,2.65201676508426,0.530403353016853,2.50823948618619,0.348306694268218,NA,NA,NA,-0.32396259015081,-1.67103623811742,3.61704109219741,-2.26204654539481,0.091732935868125,0.096322978102235,0.0964369732757915,23.4425,23.94,22.88,-0.210721031315653,0.209720530711799,-2.20727491318972,0.312374685286055,-0.178329535126011,4.52233773330036,3.34038541513113,3.17190656809517,3.13527698690185,-3.81417060526064,1.60177146316675,1.27086080202284,1.25060723728992,78.30107485625,82.19050528,641.2800293,205.115876355833,25,9,36
"2014-07-02",50,0.1,0.959426912276282,1.47719328457721,26.5658,8.18846,32.88923586,-0.939047718996771,-1.186084294,2.52172062291072,5.63716772569298,1.6094379124341,0,2.07944154167984,0.624154309251565,NA,NA,2.19722457733622,0.676340062413056,24,8,4.125,2.34455850602182,0.781519502007274,3.11544710278226,-0.287682072451781,NA,NA,NA,-0.128732139191739,-1.6496166541149,3.6039157743586,-2.29276227121842,0.094784671619937,0.0970952214947295,0.0976899377509092,24.4198958333333,25.06,23.88,0.694812459712617,-0.385662480811985,-1.06905348739744,-0.00668898848636704,-0.527632742082372,4.41318253260218,3.5865701058515,3.4007528367417,3.4011971783288,-4.36911830677317,1.67888043913099,1.22019198721569,1.19459025621014,58.9630524995833,57.17909791,880.4680176,310.57933790875,26,10,37
